GrupoA
GrupoO |DEBUG local.tests/e4/input/2020_1/kal87 0 " 440 68 0 498 0 " 1006 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal88 1 "-1" -1 "syntax error, unexpected TK_LIT_CHAR on line 4 at column 9 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal89 0 " 440 92 0 498 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal90 0 " 440 92 0 498 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal91 0 " 440 92 0 498 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal92 0 " 440 92 0 498 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal93 0 " 440 92 0 498 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal94 0 " 416 0 0 498 0 " 914 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal95 0 " 440 92 0 498 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal96 0 " 440 92 0 498 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal97 0 " 440 92 0 498 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal98 0 " 440 92 0 498 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal99 1 "-1" -1 "syntax error, unexpected TK_LIT_CHAR on line 4 at column 9 "
GrupoO |DEBUG local.tests/e4/input/2020_1/mao01 0 " 488 252 0 498 0 " 1238 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/mao02 1 "-1" -1 "syntax error, unexpected TK_LIT_CHAR on line 4 at column 9 "
GrupoO |DEBUG local.tests/e4/input/2020_1/mao03 0 " 512 344 0 498 0 " 1354 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/mao04 1 "-1" -1 "syntax error, unexpected TK_LIT_CHAR on line 4 at column 9 "
GrupoO |DEBUG local.tests/e4/input/2020_1/mao05 0 " 512 368 0 498 0 " 1378 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/mao06 0 " 536 460 0 498 0 " 1494 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/mao07 0 " 560 552 0 498 0 " 1610 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/mao08 1 "-1" -1 "syntax error, unexpected TK_LIT_STRING on line 2 at column 21 "
GrupoO |DEBUG local.tests/e4/input/2020_1/mao09 1 "-1" -1 "syntax error, unexpected TK_LIT_STRING on line 2 at column 21 "
GrupoP
GrupoP |DEBUG local.tests/e4/input/2020_1/kal00 11 " 50 10 0 2048 0 " 2108 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal01 0 " 2 0 0 1472 0 " 1474 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal02 0 " 2 0 0 1472 0 " 1474 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal03 0 " 2 0 0 1472 0 " 1474 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal04 0 " 2 0 0 1472 0 " 1474 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal05 0 " 2 0 0 1472 0 " 1474 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal06 10 " 96 10 0 1314 0 " 1420 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal07 10 " 96 10 0 1314 0 " 1420 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal08 10 " 96 10 0 1314 0 " 1420 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal09 10 " 96 10 0 1314 0 " 1420 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal10 10 " 96 10 0 1314 0 " 1420 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal11 0 " 2 0 0 1472 0 " 1474 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal12 0 " 2 0 0 1472 0 " 1474 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal13 0 " 2 0 0 1472 0 " 1474 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal14 0 " 2 0 0 1472 0 " 1474 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal15 10 " 96 10 0 1314 0 " 1420 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal16 10 " 96 10 0 1314 0 " 1420 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal17 10 " 96 10 0 1314 0 " 1420 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal18 10 " 96 10 0 1314 0 " 1420 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal19 10 " 96 18 0 1314 0 " 1428 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal20 10 " 96 18 0 1314 0 " 1428 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal21 10 " 96 18 0 1314 0 " 1428 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal22 10 " 96 18 0 1314 0 " 1428 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal23 10 " 96 18 0 1314 0 " 1428 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal24 10 " 96 18 0 1314 0 " 1428 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal25 10 " 96 18 0 1314 0 " 1428 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal26 10 " 96 18 0 1314 0 " 1428 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal27 10 " 96 18 0 1314 0 " 1428 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal28 10 " 96 18 0 1314 0 " 1428 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal29 11 " 2 0 0 1274 0 " 1276 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal30 11 " 50 10 0 1474 0 " 1534 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal31 11 " 48 10 0 2050 0 " 2108 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal32 11 " 48 10 0 2048 0 " 2106 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal33 11 " 48 10 0 2048 0 " 2106 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal34 11 " 50 10 0 1474 0 " 1534 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal35 11 " 50 10 0 1474 0 " 1534 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal36 11 " 50 10 0 1474 0 " 1534 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal37 11 " 48 8 0 1314 0 " 1370 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal38 11 " 48 8 0 1314 0 " 1370 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal39 11 " 48 8 0 1314 0 " 1370 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal40 11 " 50 10 0 1474 0 " 1534 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal41 11 " 50 8 0 1474 0 " 1532 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal42 11 " 144 74 0 1506 0 " 1724 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal43 11 " 48 8 0 1314 0 " 1370 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal44 11 " 50 8 0 1474 0 " 1532 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal45 11 " 48 8 0 1314 0 " 1370 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal46 20 " 194 12 0 1472 0 " 1678 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal47 20 " 98 18 0 1474 0 " 1590 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal48 0 " 2 0 0 1472 0 " 1474 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal49 21 " 98 18 0 1474 0 " 1590 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal50 0 " 0 0 0 1504 0 " 1504 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal51 22 " 288 78 0 1504 0 " 1870 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal52 11 " 50 10 0 2048 0 " 2108 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal53 11 " 50 10 0 2048 0 " 2108 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal54 11 " 50 10 0 2048 0 " 2108 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal55 11 " 50 10 0 2048 0 " 2108 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal56 11 " 50 10 0 2048 0 " 2108 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal57 11 " 50 10 0 2048 0 " 2108 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal58 11 " 50 10 0 2048 0 " 2108 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal59 11 " 50 10 0 2048 0 " 2108 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal60 11 " 50 10 0 2048 0 " 2108 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal61 11 " 50 10 0 2048 0 " 2108 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal62 0 " 0 0 0 1504 0 " 1504 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal63 0 " 4 0 0 2280 0 " 2284 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal64 0 " 4 0 0 2280 0 " 2284 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal65 0 " 8 0 0 2472 0 " 2480 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal66 0 " 4 0 0 2280 0 " 2284 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal67 0 " 4 0 0 2280 0 " 2284 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal68 0 " 4 0 0 2280 0 " 2284 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal69 0 " 4 0 0 2280 0 " 2284 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal70 0 " 4 0 0 2280 0 " 2284 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal71 0 " 8 0 0 2472 0 " 2480 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal72 0 " 14 0 0 2664 0 " 2678 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal73 30 " 144 12 0 2057 0 " 2213 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal74 30 " 194 12 0 1481 0 " 1687 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal75 0 " 0 0 0 2048 0 " 2048 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal76 0 " 0 0 0 2048 0 " 2048 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal77 0 " 0 0 0 2048 0 " 2048 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal78 0 " 0 0 0 2048 0 " 2048 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal79 0 " 0 0 0 2048 0 " 2048 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal80 0 " 0 0 0 2048 0 " 2048 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal81 0 " 0 0 0 2048 0 " 2048 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal82 0 " 0 0 0 1312 0 " 1312 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal83 0 " 0 0 0 1312 0 " 1312 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal84 11 " 50 10 0 2048 0 " 2108 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal85 11 " 50 10 0 2048 0 " 2108 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal86 0 " 0 0 0 2048 0 " 2048 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal87 11 " 50 10 0 2048 0 " 2108 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal88 0 " 0 0 0 2048 0 " 2048 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal89 0 " 0 0 0 2048 0 " 2048 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal90 0 " 0 0 0 2048 0 " 2048 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal91 0 " 0 0 0 2048 0 " 2048 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal92 0 " 0 0 0 2048 0 " 2048 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal93 0 " 0 0 0 2048 0 " 2048 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal94 0 " 0 0 0 1312 0 " 1312 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal95 0 " 0 0 0 2048 0 " 2048 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal96 0 " 0 0 0 2048 0 " 2048 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal97 0 " 0 0 0 2048 0 " 2048 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal98 0 " 0 0 0 2048 0 " 2048 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/kal99 30 " 192 242 0 2370 0 " 2804 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/mao01 11 " 50 10 0 2048 0 " 2108 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/mao02 30 " 192 242 0 2370 0 " 2804 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/mao03 11 " 50 10 0 2048 0 " 2108 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/mao04 30 " 192 358 0 2530 0 " 3080 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/mao05 30 " 144 244 0 2530 0 " 2918 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/mao06 30 " 144 360 0 2690 0 " 3194 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/mao07 30 " 144 476 0 2850 0 " 3470 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/mao08 30 " 240 211 0 2402 0 " 2853 ""
GrupoP |DEBUG local.tests/e4/input/2020_1/mao09 30 " 240 95 0 2242 0 " 2577 ""
